temp,humidity,pressure,slot,target
28.6,64.7,1011.9,2,47
28.4,64,1011.9,2,31
28.9,60.1,1010.6,2,4
29,62.5,1009.9,2,45
28.6,58,1010.7,2,41
28.9,56.8,1012.4,2,51
29.5,64.2,1008.7,2,48
29.1,59.3,1010.8,2,17
29.3,60,1011.1,2,34
30.3,62.2,1010.3,2,49
30.3,65.9,1009.8,2,1
30.1,67.7,1008.9,2,39
30.7,70.2,1008.7,2,10
31.2,60.2,1009.4,2,13
31.1,60,1008.8,2,25
30.6,57,1008,2,43
30.4,61.2,1007.5,2,17
30.2,60.5,1009,2,7
30.7,60.9,1008.2,2,6
30.4,72.6,1009,2,40
30.5,72,1007.3,2,21
28.7,79.5,1005.4,2,46
29.5,75.1,1007,2,49
29.1,78.4,1008.1,2,17
31,70.5,1007.8,2,13
30.2,74.6,1006.8,2,19
31,74.5,1007.5,2,48
30.2,74.4,1007,2,9
30.5,72.3,1007.6,2,18
29.1,77.8,1007.8,2,28
30,71,1007.7,2,16
31.8,64.3,1007.2,2,4
30.6,61.2,964.8,2,5
32,65.3,1006.6,2,3
31.3,68.8,1008.5,2,24
31.2,70.4,1006.9,2,45
30.7,73,1006.2,2,40
29.8,76.8,1006,2,27
30.3,74.5,1006.3,2,33
31.7,68.8,1007.9,2,5
31.3,71.3,1006.6,2,52
30.8,74.4,1006,2,36
28.9,81.3,1007.2,2,49
27.9,81.6,1004.6,2,4
28.5,80.6,1003.3,2,23
28,81.3,1006.9,2,38
30.3,72.1,1007.6,2,14
29.4,77,1007.6,2,11
29.9,74.5,1008.4,2,29
30.2,72.2,1009,2,16
28.7,79.3,1005.4,2,18
27.2,86.8,1002.9,2,24
29.1,77.8,1005.3,2,31
28,76.7,1006.5,2,17
28.5,83.5,1005.9,2,8
28.9,75.3,1007.3,2,31
27.1,85.7,1006,2,56
27.3,82.8,1005.9,2,16
25.7,96.8,1005,2,11
26.9,87.4,1000.9,2,12
26.8,85.6,1000,2,9
26.8,94,1001.5,2,20
29,76.3,1005.3,2,5
28.9,80.7,1005.6,2,16
29.3,78.5,1007.8,2,50
29.5,81.1,1007.7,2,42
29.6,80.6,1005.4,2,47
27,84.6,1004.8,2,22
26.4,90,1007,2,13
26.8,86.7,1002.9,2,57
27.3,85.7,1007.4,2,14
27,85.8,1005,2,27
26.4,86,1006.5,2,49
29.8,72.9,1005.3,2,57
27,81.2,972.2,2,53
26.5,85.2,1008.1,2,13
27.6,83.5,1003.2,2,49
26.7,87.9,1005.6,2,34
26.9,86.2,1004.5,2,26
26.5,87.3,1005.5,2,5
27.9,82.4,1009.5,2,5
29.1,76.8,1010.3,2,39
29.4,78.6,1009.3,2,56
29,82,1006.9,2,24
29,80.4,1009.1,2,2
27.7,77.7,1008.2,2,52
29.3,74.3,1008.4,2,11
27.9,64.8,1008.3,2,52
28.6,76.7,1007.4,2,16
29.1,68,1008.2,2,31
28.9,66.5,1009.7,2,23
29.6,71.3,1008.8,2,37
29.3,73,1009.1,2,43
29.8,66.9,1006.3,2,25
29.9,66.9,1009.3,2,44
29.9,66.9,1009.3,2,44
29.4,67.8,1007.3,2,3
27.7,73,1007.2,2,37
26.9,88.8,1006.4,2,18
29.1,76.4,1006.3,2,13
29.1,76.5,1003.8,2,49
28.4,77.7,1005.4,2,31
28.2,78.4,1008.4,2,7
27.7,78.2,1008.9,2,43
28.1,78.4,1006.7,2,21
28.2,83,1007.3,2,55
29.3,73.8,1006,2,55
27.5,81,1009.6,2,2
28.4,77.8,1009.6,2,28
28.4,71.6,1009.4,2,46
28.1,68.3,1010,2,36
27.8,62.4,1008.1,2,44
25.7,80.3,1001.9,2,46
27.8,81.6,1008.3,2,41
27.8,67.8,1010.7,2,36
27.1,72.2,1009.8,2,30
28,73.1,1011.8,2,37
28.8,72.5,1011.1,2,45
28.7,67.5,1011,2,49
28.4,71.2,1010.1,2,9
28.4,68.2,1009.2,2,25
27.9,65.8,1009.8,2,37
28.5,74.6,1008.5,2,56
28,70.1,1011.5,2,28
27.7,70.9,1013.7,2,21
27.7,61.2,1012.9,2,18
27.4,69.5,1011.7,2,19
27.5,70.7,1011.2,2,46
27,73.6,1008.6,2,16
27.3,74,965.5,2,35
27.1,75.3,1009.6,2,4
28.1,73.5,1010.4,2,11
27.4,73.5,1011.9,2,1
27.1,66.2,1015.2,2,50
26.3,81.3,1011.8,2,34
27.5,80.3,1008.5,2,3
27.6,73.1,1009.2,2,51
25.7,70.1,1010.9,2,18
24.9,70,1013.2,2,41
25.5,65.8,1011.6,2,49
26.7,83.1,1010.7,2,16
27,70.6,1012.2,2,7
26.4,63.4,1014.6,2,34
27.6,67.9,1010.4,2,55
28,65.9,1011.3,2,17
27.5,65.8,1012.6,2,23
27.5,56.1,1014.7,2,43
27.8,63.8,1013.2,2,54
27.9,67.3,1010.7,2,14
27.8,62.1,1010,2,56
28.2,65.3,1009.2,2,14
28,66.2,1010.2,2,11
28.8,65.2,1009.1,2,53
29.9,70.7,1007.6,2,38
29.4,77.4,1008.3,2,30
29.7,61.5,1011.8,2,8
29,67.2,1010,2,12
27.9,67.4,1011.7,2,15
29.7,65,1009.9,2,30
30.3,61.9,1009.7,2,35
29.4,63.7,1008.5,2,55
29.8,64.8,1009.2,2,51
30.2,63.3,1007.8,2,38
27.3,83.8,1004.5,2,41
26.5,85.1,1003.7,2,10
28.4,78,1008.5,2,2
27.6,81.5,964.7,2,2
27.4,86.1,1005.4,2,51
28.6,82.6,1004.3,2,41
27.4,86.8,1006.9,2,39
29.4,78,1007.5,2,40
29.7,76.7,1006,2,51
29.5,78.5,962.3,2,10
29.4,73,1002.6,2,1
28.6,77.5,1004.6,2,38
30.3,71.5,962.1,2,46
30.2,76,1003.6,2,19
30.5,72.5,1007.8,2,11
29.1,79,1005.3,2,36
29.9,74,1006.3,2,3
28,84.3,1003.6,2,2
28.7,78.1,1008.1,2,29
29.1,78.1,1006.3,2,51
29.5,76,1005.3,2,28
27.9,86.8,1004.3,2,24
30.2,74.2,1006.4,2,45
27.5,77.3,1046.6,2,32
28.7,81.3,1005.2,2,49
29.4,80.3,1003.3,2,46
30,73,1004.5,2,4
27.8,84.4,1005.1,2,3
26.8,88.4,1003.3,2,11
28.4,83,1005.3,2,55
29.2,77.5,1005,2,7
27.4,86.5,1006,2,13
26.9,89.4,1001.3,2,33
28.2,82.3,1004.3,2,49
27,89.5,1004.2,2,14
28.4,77.1,1004.7,2,55
29.7,77,1007,2,2
24.9,85,1000.8,2,43
28.5,82,1007,2,17
27.7,72.9,1008.7,2,21
25.6,88.1,1004.5,2,33
27.2,87.9,1007.2,2,27
27.9,75.3,1006.3,2,27
28.3,79.7,1009.1,2,5
28.5,78.9,1007.4,2,30
29.1,74.9,1006.7,2,32
28.4,67.3,1008.8,2,12
28.5,62.6,1008.6,2,7
27,86.2,1007.7,2,35
26.5,87.1,1008.1,2,57
26.9,59.8,1007.5,2,52
27.4,81.6,1005,2,29
28.4,81.2,1006.9,2,9
28.3,81.5,1008,2,26
28.6,79.6,1007.2,2,13
28.7,77.8,1006.5,2,15
28.4,74.8,1008.6,2,47
26.7,84.1,1007.3,2,49
26.9,84.8,1006.9,2,38
27.8,78.3,1007,2,45
24.9,94.4,1005.9,2,57
28.4,80,1005.5,2,38
25.5,86.6,1009,2,6
27,81,1008.6,2,1
27.1,76.2,1007,2,26
26.3,65,1009,2,30
26.3,62.6,1009,2,54
27.3,75.2,1006.3,2,53
26,67.3,1007,2,29
26.4,79.3,1006.8,2,46
27.8,78.6,1006,2,7
28.2,79.1,1008,2,21
26,77.9,969,2,42
26.5,63.1,1009.7,2,10
24.2,64.2,1011.8,2,5
26.7,69.5,1010.6,2,29
27.8,68.1,1009.8,2,1
28,72.4,1008.8,2,12
24.9,77.2,1007.5,2,9
27.7,79,1006.7,2,9
26.8,79.2,1008.2,2,51
27.4,68.5,1008.8,2,35
24.6,57.8,1012.1,2,2
25.1,69,1009.9,2,21
27.6,79.6,1005.7,2,13
28.8,67.8,1005.1,2,31
29.1,70.5,1008.5,2,44
28.6,73.7,1010.2,2,4
28.9,66.4,1011.3,2,26
28.6,63.3,1010.6,2,4
28,67.3,1011.2,2,44
26.3,68.6,1009.5,2,2
27.5,73.2,1007,2,31
28.5,79,1006.8,2,14
29.8,70.4,1005.8,2,52
29.9,67.9,1005.8,2,23
29.3,61.8,1009.5,2,27
29.7,64.6,1007.5,2,5
30.1,65.9,1005.8,2,28
30.4,62.5,1004,2,18
29.7,65.8,1008.7,2,9
29,65.3,1044.8,2,36
29.4,60.8,1010.5,2,7
29.3,71.2,1008,2,58
30.2,65.8,1007.2,2,55
29.5,68.6,1004.9,2,19
28.9,73.4,1002.7,2,54
29.7,71.3,1003.7,2,13
29.3,70.8,1006.5,2,20
28.5,68.4,1009.1,2,25
30.3,73.6,1007.8,2,31
30.5,63.6,1008.9,2,47
30.9,65.3,1007.4,2,56
30.8,66,1007.6,2,28
31.5,65.9,1005.8,2,42
31.3,69,1006.3,2,20
31.3,61,1006.2,2,20
31.5,65.1,1006.5,2,21
31,69.1,1006.7,2,33
29.6,68.9,964.8,2,54
31.4,68.4,1005.9,2,34
31.7,65.1,1007,2,17
32.3,65.2,1007.4,2,36
31.3,73.4,1004.5,2,22
32.1,67.7,1003.8,2,52
29.3,79.2,1005.8,2,5
30.1,74.4,1005.5,2,50
28.3,82.3,1006.6,2,27
28.3,84.5,1004.7,2,52
29,74.5,1007.8,2,42
29.6,76.6,1005.9,2,37
30.5,74.5,1007.3,2,16
29.5,78.4,1005,2,47
28.5,77.5,1007.1,2,38
28.8,80.6,1007.2,2,28
30.2,75.6,1007.5,2,27
29.1,78.3,1006.5,2,55
29.6,72.2,1006.1,2,38
28,84.3,1002.1,2,35
28.1,83.6,1005.6,2,12
30,72.2,1005.9,2,39
29.8,75.2,1006.9,2,43
29.7,74,1005.5,2,58
27.3,78.6,1005,2,1
28.7,78.8,1002,2,17
27.4,88.7,1003.6,2,33
25.3,88.5,999.7,2,20
26.8,90.9,1003.3,2,1
28.7,84.3,999.8,2,10
29.2,82.1,1004.7,2,11
29.8,76.9,1002.8,2,17
28.5,74.8,1003,2,3
29.6,79.8,1004.9,2,16
29.8,78.8,1007,2,47
28,83.3,1006.3,2,27
30,72.3,1006.8,2,48
27.2,84,1008.3,2,1
29.7,74.9,1007.3,2,12
28.5,81.5,1006.3,2,10
28.3,82.5,1006,2,8
26.9,85.3,1006.9,2,55
28.5,78,1006.4,2,53
28.7,79.5,1005.8,2,32
29.2,77,1006.9,2,47
28.4,77.4,1005.3,2,55
29.1,78.7,1006.1,2,47
27.4,87.2,1005,2,37
26.9,88,1004.7,2,28
27.4,86,1004,2,34
29.3,77.9,1008.8,2,1
28.3,80,1005.3,2,34
27.5,85.2,1007.3,2,21
29.5,77.6,1005.4,2,49
29.9,69.3,1007.5,2,12
29.8,77,1004.9,2,3
29.5,79.5,1004.3,2,58
29.2,81.8,1006,2,49
28.4,82.8,1005.6,2,17
26.9,90.8,1002.6,2,41
29.1,80.3,1004.7,2,20
29,81.3,1000.9,2,3
28.4,82.8,996.6,2,30
28.1,85.7,1003,2,3
29.2,77.2,1007.7,2,13
29.1,74.1,1010.1,2,32
28.7,75.6,1008.6,2,54
24.4,76.2,1007.8,2,7
26.8,74.1,1008.1,2,12
29.3,64.8,1010.1,2,43
29.3,64.8,1010.1,2,43
29,67,1010.4,2,50
28.8,69.6,1009.2,2,14
29.8,71.3,1006,2,43
29.4,75.1,1006,2,17
29.8,69.5,1007.7,2,58
28.7,76.7,1008.2,2,15
29.2,75,1007.7,2,21
29.2,75.2,1006.6,2,22
29.3,74.2,1004.1,2,21
28,84.7,1006.8,2,36
28.9,74,1007.4,2,19
27.8,80.8,1006.8,2,17
26.6,86.7,1007.5,2,5
29.3,78,1005.4,2,45
27.2,63.2,1009.2,2,5
26.3,64.8,1009.3,2,4
25,71,1008.9,2,36
27.6,73.8,1009.1,2,8
26.7,62.3,1009.4,2,2
27.6,64.3,1008.9,2,15
28.2,77.3,1003.6,2,57
25.3,93.1,1009.8,2,28
28.9,75.9,1009.8,2,2
27.6,72.8,1009,2,27
26.9,73.7,1010.9,2,21
27,69.3,1012.6,2,19
26.7,62.6,1013.3,2,26
26.2,63.3,1012.2,2,25
26.9,66.5,1011.3,2,26
27.1,67.3,1010.9,2,34
27.8,67,1009.7,2,48
25.5,71.6,1011.6,2,10
26.1,67.9,1012.1,2,34
25.5,66.8,1010.2,2,15
27,75.2,1008.5,2,37
28.3,73.1,1007.5,2,3
28.1,64.8,1007,2,21
29,72.5,1007.7,2,5
27.9,81.3,1007.1,2,2
27.4,69.7,1009.9,2,36
26.7,64,1009.6,2,27
27.7,66.1,1010.7,2,14
28.1,74.6,1010,2,20
27.7,74.5,1008.6,2,29
27.9,69.6,1008.2,2,45
26.9,70.4,1006.7,2,56
28.4,73.5,1007.1,2,8
28.1,72.3,1008.1,2,58
29,66.6,1007.9,2,39
26.5,82.9,1010.4,2,13
28.5,65.7,1012,2,16
28,66.7,1010.9,2,29
28.7,61.4,1010.2,2,11
28.5,69.2,1008.5,2,39
28.8,66.5,1007.9,2,19
28.6,68,1006,2,54
29,71.9,1005.4,2,42
28.2,80.4,1005.8,2,46
28.9,79.3,1004.5,2,56
29.8,76,1004.6,2,25
30.5,66.3,1007.1,2,5
30.5,66.3,1008.8,2,11
30.5,65.8,1008.7,2,25
30.4,65.9,1008,2,42
30.2,68.4,1008,2,53
29.8,68.9,1008.8,2,21
28.8,59.8,1008.6,2,5
25.6,89.6,1009.8,2,28
27.8,76.6,1005,2,42
28.6,73.5,1005,2,34
28,76.4,1003.8,2,53
29.3,65.4,1008.2,2,6
30.7,67.5,1008,2,22
30.8,63.9,1005.9,2,15
30.7,68.4,1005.8,2,18
31.3,66.8,1007,2,42
30.9,64,1005.7,2,23
30.6,63,1006.5,2,12
31,63.2,1006.1,2,11
31.5,64.5,1006.5,2,53
31.1,62.5,1006,2,29
31.4,67.4,1005.6,2,43
28.9,82.2,1007.3,2,52
28,83.8,1007,2,11
27.5,85.5,1007.2,2,30
28.8,78.8,1004.4,2,13
30.3,73.5,1007.6,2,22
30.1,74.1,1004.8,2,51
29,80.5,1005.8,2,25
28.6,78.8,1005.9,2,56
29.9,75.9,1006.6,2,47
30.4,73.3,1005.5,2,11
28.5,74.3,1005.2,2,26
31.1,68.4,1005.5,2,44
29.9,79.7,1006.5,2,37
29.5,76.6,1006.9,2,33
31.4,66.8,1006.5,2,6
29.4,77.7,1005.8,2,14
28.5,69.7,1004.8,2,12
29.4,74,1006.3,2,55
28.5,80.8,1005.8,2,47
27.5,87.7,1002.7,2,54
28.5,79.3,1004.4,2,24
30.2,72.5,1005,2,9
28.8,78,1005.6,2,45
29,81.3,1003.6,2,8
29.9,78.8,1003.8,2,42
28.1,89.5,1004.2,2,25
29.2,81.2,1005.8,2,49
27.8,84.7,1005.9,2,9
29.9,75.8,1005.3,2,45
28.7,81,1007.2,2,5
30.6,75.2,1004.4,2,14
29,81.1,1004.6,2,28
28.5,85.3,1002.7,2,10
27.4,89.5,1004.5,2,20
27.9,83.8,1006.5,2,48
25.7,94.3,1004.5,2,46
26.9,89.1,1004.7,2,25
28.2,82.4,1005,2,29
28.6,81.7,1006.5,2,54
27.6,84.5,1004,2,44
28.2,83,1005.6,2,20
28.5,78.2,1005.8,2,24
28.6,79.9,1005,2,4
25.8,89.7,1002.2,2,20
28.6,82.5,1006.9,2,24
28.6,83.6,1005,2,11
28.2,85.5,1005,2,29
27.1,91.7,1003.1,2,13
26.7,83.8,1004.6,2,57
28.8,81.5,1006.6,2,16
28.7,82.7,1006.7,2,52
28.3,83.6,1005.9,2,19
29,81.2,1005.6,2,8
26.8,76.8,962,2,50
28.5,82,1005.1,2,53
25.8,92,1005.2,2,31
27.5,86,966.5,2,54
27.2,87.1,999.6,2,43
28.6,80.2,1002.6,2,52
28.4,77.8,1007.3,2,25
29,70.8,1006.5,2,14
29,76.4,1007.3,2,56
29.3,70.6,1006.9,2,57
29.3,69.8,1006.8,2,1
29.3,71,1003.5,2,52
29.3,75.9,1003.3,2,15
29.4,74.8,1001.7,2,3
28.7,77,1003.9,2,4
28.8,77.6,1008.1,2,6
28.9,75.7,1006.8,2,7
26.6,85.8,1007.1,2,42
27.5,84.5,1001,2,11
26.9,87.2,995.4,2,29
27,84.9,1004.2,2,17
27.5,78.6,1009.1,2,36
26.7,72.3,966.7,2,25
28.2,75,1007.6,2,5
28.5,77.2,1007.6,2,35
28.5,76.6,1007.4,2,46
28.5,74.2,1006.6,2,41
27,81.8,1006.6,2,7
27.8,80.5,1005.3,2,52
28.2,76.8,1007.1,2,3
29,72.9,1009.5,2,39
28.3,68,1007.7,2,38
29.4,71,1007.5,2,55
28.7,71.1,1006.2,2,11
28.6,73.8,1007.6,2,49
28.2,73.8,1006.5,2,23
26.8,80.9,1003.5,2,18
27.1,82.5,1003.8,2,34
28,74.8,1006.2,2,13
28.8,74.3,1006,2,23
27.5,70.9,1006.3,2,1
26.3,82.2,1004.5,2,34
27,64.3,1004.8,2,51
25.2,72,1011,2,44
27.3,74.8,1008.9,2,23
26.2,86.5,1008.8,2,35
25.9,86,1010.1,2,31
26,68.5,1011.4,2,32
26.3,71.9,1009.3,2,56
25.4,71.9,1007.7,2,17
26.2,85.4,1004.5,2,16
27,73,1008.5,2,32
27,71.8,1009.2,2,39
27.3,71.9,1008.1,2,27
28,63,1007.8,2,35
26.3,70.4,1007.1,2,25
25.9,64.7,1008.8,2,41
26.5,66.8,1009,2,47
28,69.5,1009,2,11
26.9,70.8,1008.6,2,42
26.3,76.1,1008.5,2,27
28,65.8,1009.7,2,23
28.7,68.2,1009.5,2,12
27.2,70,1007.8,2,32
27,59,1010.5,2,5
25.6,82.6,1005.6,2,33
26.8,80.4,1008,2,35
28.6,73.7,1007.4,2,2
29.2,63.3,1012,2,30
27.7,60,1012.9,2,49
25.9,58.8,1012.7,2,28
26.7,63.7,1012.8,2,55
26.9,64.3,1012.4,2,41
25.8,65.8,1009.9,2,45
27.2,65.4,1009.6,2,30
27.4,63.5,1008.3,2,27
28.5,66.5,1009.8,2,20
28.7,63.3,1008.6,2,14
28.3,64.9,1007.5,2,14
30.4,68,1008.1,2,36
30,66.1,1007.1,2,38
29.8,63,1008.5,2,55
29.2,64.4,1007.1,2,36
30,69.1,1006.5,2,26
28.1,75,1007.3,2,43
27.8,65.8,1006.8,2,55
26.9,88.4,1006.5,2,3
29.2,78.3,1005.4,2,17
30.8,68.2,1008.7,2,34
30.6,72.4,1004.9,2,39
31.3,65.6,1007.1,2,57
29.5,69,1006.2,2,53
29.3,61.8,1007.5,2,22
31.1,67.8,1005.6,2,31
31.7,59.7,1007.6,2,50
30.5,70,1003.6,2,4
31.3,69.9,1003.9,2,33
30.8,70.4,1005.8,2,28
30.1,71.8,1008.3,2,4
30.8,75.7,1006.7,2,44
29.2,84.2,1006.9,2,41
30.2,77.2,1006.8,2,28
29.8,79.6,1008.1,2,46
30.2,77.8,1006.9,2,23
29.3,81,1007.1,2,8
29.8,77.4,1002.3,2,47
30.7,75.4,1000.9,2,49
28.5,84.5,1005.1,2,45
29.6,74.5,1005.7,2,4
29.2,80.3,1006.1,2,30
29.1,84.1,1003.8,2,47
26.8,92.3,1003.6,2,5
28.8,82.6,1005.5,2,18
30.1,79,1006.3,2,10
30.8,69.3,1007.5,2,12
30,80.4,1006,2,26
30,75.1,1005.6,2,31
28.9,78.2,1005.2,2,40
28.6,84.4,1005.5,2,19
28.7,85.6,1006.5,2,58
29.6,81,1008.3,2,12
31.1,71.1,1007.3,2,51
29.6,68,1008,2,56
31,71,1007,2,10
30.4,73.4,1004.8,2,37
26.8,90,1001,2,37
26.7,90.2,1001.3,2,32
29.3,78.6,1006,2,16
29.7,77,1005.9,2,36
28.6,83.9,1005.5,2,5
29.7,83.4,998.4,2,43
26.6,92.6,1003.7,2,1
26.7,93.2,1005.5,2,29
27,93.4,1003.9,2,52
29,85,1008.6,2,37
29.5,82.2,1005.2,2,20
29.9,84.7,1005.1,2,22
29.9,81.7,1005.2,2,46
29.9,80.6,1005.4,2,15
29.8,80,1006.6,2,41
27.8,79.4,1004.8,2,36
29.5,77.2,1006.8,2,2
28.5,84.5,1005.5,2,15
29.3,80.5,1005,2,30
26.5,85.2,1000.3,2,50
28.2,85,1000.4,2,18
27.2,91,1003,2,44
26.4,89.5,1001.8,2,8
28.1,88.4,1005.8,2,8
27.9,89.7,1008.2,2,52
29.6,80.2,1006.6,2,2
26.8,83.3,1005.6,2,46
28.5,83.8,1007.3,2,41
29.2,82.4,1006.9,2,16
30.3,75,1006.8,2,10
27.3,83.6,1004.7,2,12
29.4,80.3,1004.8,2,20
28.3,83.2,1006,2,14
28.9,84.9,1006.2,2,42
29.4,85,1004.1,2,34
27.4,92.6,1006.8,2,32
26.1,83.4,1007.4,2,30
28.8,82,1008,2,16
29.9,75.5,1007.6,2,57
29.1,80.3,1007.4,2,51
29.7,73.8,1007.3,2,53
29.4,75.9,1009.2,2,48
28.5,84.2,1008.8,2,54
27.7,84.5,1009.8,2,37
27.2,88.9,1009,2,25
29,78,1008.1,2,22
29.6,70,1008,2,34
29.8,64.8,1008.4,2,37
30,74.9,1006.3,2,37
30.3,73.9,1008.1,2,17
29.2,75.2,1008.5,2,46
30,71.5,1009.7,2,55
29.4,74.3,1009.9,2,18
29.2,72.1,1010.5,2,27
28.9,66.3,1010.4,2,10
28.4,65.6,1009,2,55
28.1,70.9,1007.9,2,35
28.2,79,1008,2,14
27.3,83.8,1008.3,2,9
28.3,72.3,1008.4,2,45
28.5,66.2,1008.9,2,9
27.5,78.1,1010,2,11
29.7,73.5,1007.6,2,4
29.4,74.9,1008.3,2,38
28.5,75.1,1008,2,48
29.2,70.8,1008.5,2,36
27,86.3,1009.9,2,18
28.8,65.5,1010.1,2,7
28.3,78.5,1009.2,2,30
26.2,63,1012.8,3,17
27.8,65,1011.1,3,34
25.8,77.1,1012,3,53
26.2,75.5,1010.2,3,36
27.1,77.3,1011.8,3,5
25.7,70.8,1012.8,3,7
27,64.8,1011.7,3,13
27.5,67.4,1011.5,3,50
28.1,58.7,1012.4,3,38
26.8,61.7,1013.4,3,41
27.9,67.7,1010.3,3,43
27.5,83.8,1009.8,3,57
28.7,61.1,1014.1,3,16
28.8,60.9,1011.2,3,16
28.6,61.5,1010.2,3,36
29,61.2,1010.7,3,19
27.2,67,1013.4,3,26
30.5,62.4,1010,3,3
30.8,67.8,1008.6,3,20
29.6,62.8,1010,3,53
28.5,58.8,1009.8,3,40
31.2,60.1,1008.1,3,25
30.5,66.2,1008.3,3,52
30.8,66.8,1006.8,3,48
29.7,76.9,1046.5,3,39
30.3,60.2,1010.1,3,29
31,59.5,1007.3,3,14
30.4,74.8,1008.9,3,19
30.4,78.2,1008.2,3,56
30.5,70,1007.8,3,18
30.1,71.7,1007.6,3,54
29.2,63.4,1006.1,3,41
30.8,69.5,1007.4,3,57
31.3,63.5,1006.7,3,14
31.4,62.6,1006.6,3,4
29.4,81.5,1005.6,3,20
28,87.1,1006.6,3,21
29.9,76.2,1008.1,3,18
29.8,76.6,1009.5,3,50
28,76.1,1002.7,3,4
25.5,99.3,999.9,3,56
26.6,93.8,1002,3,1
28.5,83.9,1004.9,3,44
29.1,76.2,1005.1,3,14
30.1,73,1007,3,23
28.5,82.4,1009.5,3,13
27.6,81.5,1010.8,3,38
29.7,67,1007.3,3,1
29.3,72.1,1007.5,3,24
29.3,78.5,1000.6,3,22
27.6,91.9,1004.5,3,42
29.1,79.4,1008.2,3,24
30.3,75.6,1008.2,3,19
25.9,92.6,964.5,3,12
27,91.1,1004.1,3,50
28.1,86.3,1007.8,3,54
27.9,79.6,1008.2,3,57
28.3,74.8,1010.2,3,8
28.4,88.3,1007.6,3,7
27.5,92.6,1007.9,3,56
27.3,93,1007,3,49
28.3,85.7,1009.3,3,49
28.6,81.1,1006.1,3,4
29,85.6,1003.1,3,35
28.7,89.8,1003.9,3,18
26.2,94,1008.3,3,27
26.9,92.5,1012.6,3,38
28.8,82.3,1008.5,3,39
29.3,76.8,1010,3,42
28.2,75.8,1003.5,3,16
28,94.3,995.9,3,15
27.9,80.7,1008.3,3,18
29.2,75,1010.8,3,46
29.2,68,1011.7,3,24
28.1,77,1011,3,27
29.6,70.4,1009.7,3,3
29.5,69.6,1010.8,3,14
29,68.5,1010.8,3,1
28.5,74.2,1010.1,3,4
28.6,63.7,1009.6,3,45
29,69.3,1008.5,3,31
28.3,68.1,1010.6,3,27
28.6,75.1,1012.8,3,38
28.7,65.2,1012,3,1
28.6,77,1011.1,3,11
27.4,75,1009,3,11
28.6,72.6,1008.7,3,9
26.2,79.8,1010.7,3,54
26.5,88,1011.4,3,50
26.7,75,1014.8,3,23
27.8,76.2,1013.8,3,5
27.5,71.9,1012.5,3,33
27.6,70.3,1012.5,3,31
27.9,70.4,1009.6,3,45
28.2,69.1,1008.7,3,58
27.7,72.1,1012.1,3,25
27.4,70.3,1013.6,3,49
27.3,77.4,1012.4,3,54
28.5,70.5,1011.5,3,37
28,83.4,1008.7,3,48
25.5,79.1,1011.9,3,20
27.6,67.1,1012,3,49
26.4,67.6,1011.5,3,42
27.4,67,1013.4,3,1
27.4,71.2,1014.1,3,19
26.3,76.4,1015.4,3,9
27.3,70.4,1014.1,3,23
25.7,79.7,1011.5,3,3
28.7,80.6,1010.4,3,33
29.1,71,1011.7,3,36
29.1,63.5,1011.4,3,1
29.5,67.4,1009.9,3,48
29.3,60.1,1010.2,3,33
29.7,68.2,1010.9,3,20
29.8,61.3,1011.5,3,33
30.3,62,1010.6,3,1
29.4,54.6,1009,3,44
32,66.3,1009.6,3,13
31,60.8,1009.7,3,33
31,60,1008.7,3,40
31.2,60,1008.1,3,51
30.5,75.6,1008,3,30
32,65.4,1008.7,3,15
31.7,60.6,1008.2,3,55
31.6,59.3,1008.9,3,22
31.5,59.8,1007.5,3,9
31.2,62.3,1007.5,3,13
29.4,82.2,1006.3,3,34
30.3,75.4,1007.4,3,42
30.2,77.8,1009.2,3,56
29.9,85.1,1008,3,36
29.6,85.6,1007.8,3,25
31.1,73.4,1008.4,3,7
29.6,85.2,1008.6,3,54
28.6,82.6,1008.7,3,49
30.2,73.2,1007.6,3,33
30.7,72.5,1006.9,3,7
29.4,79.6,1007,3,25
28.4,88.8,1006.9,3,2
30.2,74.6,1007.8,3,4
27.6,90.7,1008.4,3,32
25.5,100,1003.4,3,51
27.4,89.9,1006,3,43
30.2,81.1,1007,3,57
30.3,78.7,1008.1,3,11
28.5,81.9,1008.1,3,4
28.3,81.7,1006,3,22
28.5,86.1,1005.6,3,14
27.7,95.1,1000.8,3,55
28.8,87.6,1006.1,3,6
27,80,1003.8,3,33
27,98.1,1005,3,25
28,91.4,1002.6,3,48
28.7,95.4,1004.4,3,40
27.7,95.2,1000.9,3,42
27.6,96.4,1005.8,3,57
27.8,94.9,1007.2,3,2
29.1,87.8,1006.3,3,36
27.3,96.2,1006.6,3,26
28.2,91,1007.4,3,34
30.1,77.9,1005.8,3,20
28.5,89,1003.8,3,13
28.8,88.7,1005.8,3,12
28.1,90.8,1006.6,3,27
28.5,92.4,1003.1,3,52
27.4,93.7,1006.8,3,47
28.8,87.5,1006.5,3,44
28.4,84.2,1006.9,3,33
28.6,89.7,1007,3,13
27.8,89.4,1005,3,25
27.3,95.3,1000.9,3,35
28.8,90.6,1006.3,3,43
30.3,76.7,1007.4,3,4
30,69.2,1008.7,3,2
29.6,69.7,1009.4,3,41
25.7,96,1007.3,3,25
28.1,84.1,1009.5,3,58
27.2,80.9,1010.6,3,7
28.2,72.2,1010.2,3,31
29,79.7,1006.9,3,29
28.9,79.8,1008.5,3,26
